title,price,rating_average,total_reviews,permalink
Modulo Esp32 Devkit Wifi Bluetooth Cp2102 Pines Soldados,900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1467627197-modulo-esp32-devkit-wifi-bluetooth-cp2102-pines-soldados-_JM#polycard_client=search-nordic&position=52&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,4000.0,4.8,304,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=65dViThRr1vLpRO4HsO2I0XyTxE%2BTR%2B8Xrt4c09uEWvAcda1mT%2BC7C1mPF%2FfFWQxIYTbNBio44U6KZ86DiHM3Hem%2F8njBv%2B1ak6qGjJrqdWhLx0XiUW0gVlya31w%2BeMgQlgWXV7oAuHGKD63Y%2FBlnbk%2FZmebhCwnmIj%2F6ZwQVLmLLV9yUXADGO7%2Fsg9rlFIKEn3A3PqM7CjuqwT%2BYFLWKpia5xytKrm33wk3nEp7%2F8M%2BWM8BbGa3vFLSPORwMTtVNmuOSwwm1EO4nNOFIB3Req5JBizijTZbIWZuGNuAUe%2FJ2EuaVIg5bKjz5tJWZL5SIjB3Rejz20CMbMJGjDcHKPwf5YLPMaD95kS3pZo03w3Nx2KLQDP%2BgvGo6uMXaQY6eC%2BS%2BimOVVusHfg5COV9LlsUVSlsiRjvVAUM%2BOwf1udIymCpsZlWP9%2BFwxjczvSpqLT7La4jU%2B99PJnqh1kMeIqUxk0ZOD3nU%2F5UmG5ZuuAdNDFxXiIP5sxRmj0Xj9zvCG%2Biya6obf%2Ffy7JuOZQHm4OcN7uSDXgUi4V1aAqQwvXogaQoHlqhUOfawksO%2F962F3rDKG33DqxtP%2BGBklJYqbgLN2d7z3lnp7lyfiOjoTnhzyW2XnDcW%2B%2BYVw1CfuAJmF3aW1u8LrL%2FB6ZDYsAsIp4HvQB1oP%2Bqw6rmYkQV8BkyNhoBKCjptXY6Nssq8aI6dBm6kFL84zKfo70NxiXEZFh7hT0g1bxVCg0nVOevJUQzeLLLmq4xci9WTaelhh4%3D&rb=x#polycard_client=search-nordic&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Pantalla Oled Display 0.96p Arduino Raspberry Arm Esp32 I2c,8400.0,4.7,28,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=aRmMM2QOoffChfV2FrrSDGkkJadsnPt1aXJgE0f4U%2FxLQBo5JUfPhqBuGycyJjwf0XV0YVjyxtsduzQ8yR81YYEX9BcNb6onIIx0N4l%2BNHQu4brzF1rsyGHLkmrNBZbFiqEqfir8vFRmkRnSc5IISY9aIPFuKjva9Vc8KyYaU8uX8jV6sHW1W8CZr6IS7vA7bJvxY%2FOC8zjPXMVIArhL5IWunJ%2BVYFVjQ8vinmynTamiMw3%2FGuqlQiP7oeI3uq5v%2BwJTfrbUREip0tguAhfDTySWocuf85b5hNmze%2BJF8zJRbJsZoKH5MXF9NlV8gGy7MYmO5kIW9al%2BRF5M6ZiKPYDRcIy6C2uVjYWXclZ2aKM%2FDbI2Oiv%2FbhHm7Ym2NDhqfCSYSPiXIhfEnSZBKPUCAvltvZoAUCPspIRWPmU2aqoY%2BURRdLctv3LqTmI1L%2FSHeJpL%2Bd44jiwvBERwjDv0USddL362tyGZThvqXsP%2FPX3Eci21D65zv68uyTGmRn95k%2BsyOy763AU1BCi2LcWiSB%2BFoTuXhybxAXK%2F2czDkH5s3VrOL5PNR5MNGgezdyXzr4hrpLk0PBCakzbmzId%2Bll5I94hwwj79epTfQewIf6B55PJodC%2Be3Iutb%2F6GWoTfmtRYGr08OKOstjn%2BcHUpAQMloflr64ALdX1zsYgk%2B7PJUeBrlr%2Fx8qRb86Mz5C0FLgQ%2FJ93Dg5ZCuB8CJcGBQQmml8o%2FaR9TSY0XQFq%2FwucnldJWgeDsXASdzt1UNt%2BFw9fak6p%2FUcPjhxpafvUvjQ%3D%3D&rb=x#polycard_client=search-nordic&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
"Placa De Desarrollo Lcd Esp32-c6 De 1,47 Pulgadas Compatible",861.0,0.0,0,https://www.mercadolibre.com.co/esp32-c6-147inch-lcd-development-board-support-wifi6-and-bl/p/MCO2006393232#polycard_client=search-nordic&searchVariation=MCO2006393232&position=4&search_layout=stack&type=product&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1&wid=MCO1533826033&sid=search
Placa De Expansión D3 Esp32-s3 Gpio 1 A 2 Placas De Conexión,9888.0,0.0,0,https://www.mercadolibre.com.co/esp32-s3-expansion-board-gpio-1-into-2-breakout-board-double/p/MCO2004348643#polycard_client=search-nordic&searchVariation=MCO2004348643&position=5&search_layout=stack&type=product&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1&wid=MCO2790393462&sid=search
Nodemcu 32s Usb Tipo C Devkit Esp32-wroom-32 Wifi Bluetooth,8900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2122054868-nodemcu-32s-usb-tipo-c-devkit-esp32-wroom-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=8&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Yd-esp32-s3 Devkitc N8r2 Wroom Wifi Bluetooth Usb Dual,4499.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1998898288-yd-esp32-s3-devkitc-n8r2-wroom-wifi-bluetooth-usb-dual-_JM#polycard_client=search-nordic&position=9&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
T-simcam Esp32 Cámara Compatible Con Pcie Sim 3g 4g Lte,56999.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-961147582-t-simcam-esp32-camara-compatible-con-pcie-sim-3g-4g-lte-_JM#polycard_client=search-nordic&position=10&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 Wifi + Lora 433 + Gps + Display Oled Usb Tipo C,98200.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1497393775-modulo-esp32-wifi-lora-433-gps-display-oled-usb-tipo-c-_JM#polycard_client=search-nordic&position=11&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo T-call V1.4 Esp32 Con Sim800h 2g Wrover 4mb Wifi Gsm,89900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2126261170-modulo-t-call-v14-esp32-con-sim800h-2g-wrover-4mb-wifi-gsm-_JM#polycard_client=search-nordic&position=12&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
"Placa De Desarrollo Lcd Esp32-c6 De 1,47 Pulgadas Compatible",2361.0,0.0,0,https://www.mercadolibre.com.co/esp32-c6-lcd-screen-development-board-wifi-6-5-onb-crystal/p/MCO2006200381#polycard_client=search-nordic&searchVariation=MCO2006200381&position=6&search_layout=stack&type=product&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1&wid=MCO1533811685&sid=search
Inmp441 Microfono Omnidireccional I2s 24-bits Para Esp32,9539.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-888095186-inmp441-microfono-omnidireccional-i2s-24-bits-para-esp32-_JM#polycard_client=search-nordic&position=13&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 + Sx1262 Lora Wifi Ble Lorawan 433mhz Iot,29990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1499831501-modulo-esp32-sx1262-lora-wifi-ble-lorawan-433mhz-iot-_JM#polycard_client=search-nordic&position=14&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
2 Unidades Sonoff Minir4 Smart Switch,26800.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1460349311-2-unidades-sonoff-minir4-smart-switch-_JM#polycard_client=search-nordic&position=15&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32 Wifi + Bluetooth 4.2 Ble Nodemcu Esp8266,8050.0,0.0,0,https://www.mercadolibre.com.co/esp32-wifi-bluetooth-42-ble-nodemcu-esp8266/p/MCO2004162967#polycard_client=search-nordic&searchVariation=MCO2004162967&position=7&search_layout=stack&type=product&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1&wid=MCO2769912844&sid=search
Yd-esp32-s3 Devkitc N8r2 Wroom Wifi Bluetooth Usb Dual,9099.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1354855213-yd-esp32-s3-devkitc-n8r2-wroom-wifi-bluetooth-usb-dual-_JM#polycard_client=search-nordic&position=16&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Rf Lora 433mhz Esp32 Wifi Bluetooth Display Oled 0.96,69900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2108653072-modulo-rf-lora-433mhz-esp32-wifi-bluetooth-display-oled-096-_JM#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Nodemcu Esp32s Modulo Esp-32s Wifi Bluetooth Devkit,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1416486445-nodemcu-esp32s-modulo-esp-32s-wifi-bluetooth-devkit-_JM#polycard_client=search-nordic&position=18&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32-cam Modulo Desarrollo Wifi + Bluetootooth 2mp,6000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1667876510-esp32-cam-modulo-desarrollo-wifi-bluetootooth-2mp-_JM#polycard_client=search-nordic&position=19&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Kit Nodemcu Esp32s Wroom + Tarjeta Expansion 38pin Shield,4990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1584631280-kit-nodemcu-esp32s-wroom-tarjeta-expansion-38pin-shield-_JM#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32-s3-wroom-1-n8r2 Tarjeta De Desarrollo Wifi Dual Usb,4999.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1091652940-esp32-s3-wroom-1-n8r2-tarjeta-de-desarrollo-wifi-dual-usb-_JM#polycard_client=search-nordic&position=21&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo  Wemos Mini D1 Esp32 Esp-32 Wifi + Bluetooth Arduino,9899.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1188657123-modulo-wemos-mini-d1-esp32-esp-32-wifi-bluetooth-arduino-_JM#polycard_client=search-nordic&position=22&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
1 Para El Módulo Lilygo Tbeam Esp32 Lora 915 Mhz Wifi Gps,31691.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1445127681-1-para-el-modulo-lilygo-tbeam-esp32-lora-915-mhz-wifi-gps-_JM#polycard_client=search-nordic&position=23&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 Ttgo Ts V1.2 1.44  Tft Microsd Bluetooth Wifi,14999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-862179993-modulo-esp32-ttgo-ts-v12-144-tft-microsd-bluetooth-wifi-_JM#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo T-internet-com Esp32 Lan8720 Ethernet Con T-pcie 4g,40999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1037137131-modulo-t-internet-com-esp32-lan8720-ethernet-con-t-pcie-4g-_JM#polycard_client=search-nordic&position=25&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32-c3 Display Oled 0.42 Wifi Pantalla Mini Usb C,1990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2779806566-modulo-esp32-c3-display-oled-042-wifi-pantalla-mini-usb-c-_JM#polycard_client=search-nordic&position=26&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Ttgo Lora32 433mhz Esp32 Oled Módulo Wifi Bluetooth Con,15575.0,5.0,3,https://articulo.mercadolibre.com.co/MCO-826178060-ttgo-lora32-433mhz-esp32-oled-modulo-wifi-bluetooth-con-_JM#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Pantalla Tactil Esp32 Wt32-sc01 Plus Esp32 3.5 Pulgada,90000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2209148348-pantalla-tactil-esp32-wt32-sc01-plus-esp32-35-pulgada-_JM#polycard_client=search-nordic&position=28&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32 S3 Zero Modulo Wifi Bluetooth Mini Tarjeta Desarrollo,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2602773666-esp32-s3-zero-modulo-wifi-bluetooth-mini-tarjeta-desarrollo-_JM#polycard_client=search-nordic&position=29&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Inmp441 Microfono Omnidireccional I2s 24-bits Para Esp32,1039.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-888062799-inmp441-microfono-omnidireccional-i2s-24-bits-para-esp32-_JM#polycard_client=search-nordic&position=30&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32 C3 Core Flash Ttl Wifi Para Arduino Micropython Luatos,2399.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1090395749-esp32-c3-core-flash-ttl-wifi-para-arduino-micropython-luatos-_JM#polycard_client=search-nordic&position=31&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32 C3 Core Flash Usb Wifi Para Arduino Micropython Luatos,8299.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1317460487-esp32-c3-core-flash-usb-wifi-para-arduino-micropython-luatos-_JM#polycard_client=search-nordic&position=32&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 Arduino T Call V1.3 Gsm Wifi Bluetooth Sim800 2,4999.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-863427396-modulo-esp32-arduino-t-call-v13-gsm-wifi-bluetooth-sim800-2-_JM#polycard_client=search-nordic&position=33&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32 S3 Devkitc M1 N16r8 Wroom Wifi Bluetooth Usb C Dual,2900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1413650027-esp32-s3-devkitc-m1-n16r8-wroom-wifi-bluetooth-usb-c-dual-_JM#polycard_client=search-nordic&position=34&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Placa Genérica Esp32 Devkit V1 Sin Soldar 30 Pin,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1519355823-placa-generica-esp32-devkit-v1-sin-soldar-30-pin-_JM#polycard_client=search-nordic&position=35&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32-s3-wroom-1-n16r8 Tarjeta De Desarrollo Wifi Dual Usb,9990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1091441122-esp32-s3-wroom-1-n16r8-tarjeta-de-desarrollo-wifi-dual-usb-_JM#polycard_client=search-nordic&position=36&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Módulo Wifi Risc-v De La Placa De Desarrollo Esp32-c3-zero,5731.0,0.0,0,https://www.mercadolibre.com.co/esp32-c3-zero-development-board-wifi-module-risc-v/p/MCO2004494416#polycard_client=search-nordic&searchVariation=MCO2004494416&position=3&search_layout=stack&type=product&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1&wid=MCO1533033059&sid=search
Kit De Placa De Desarrollo Esp32 De Entrada,428.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2642852026-kit-de-placa-de-desarrollo-esp32-de-entrada-_JM#polycard_client=search-nordic&position=37&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Llanta Rueda Goma Micro Motor Motorreductor N20 Arduino,810.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-866364164-llanta-rueda-goma-micro-motor-motorreductor-n20-arduino-_JM#polycard_client=search-nordic&position=38&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Tarjeta Freenove Esp32 Wrover + Camara Ov2640 + Memoria Sd,41999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1276179283-tarjeta-freenove-esp32-wrover-camara-ov2640-memoria-sd-_JM#polycard_client=search-nordic&position=39&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Tarjeta De Desarrollo Y Pruebas Esp32 Y Esp8266 Programador,6990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1083645424-tarjeta-de-desarrollo-y-pruebas-esp32-y-esp8266-programador-_JM#polycard_client=search-nordic&position=40&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Tarjeta De Desarrollo Modulo Esp32 - Wifi Bluetooth - Esp-32,9000.0,4.8,4,https://articulo.mercadolibre.com.co/MCO-601769185-tarjeta-de-desarrollo-modulo-esp32-wifi-bluetooth-esp-32-_JM#polycard_client=search-nordic&position=41&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32-s3-wroom-1u N8r2 Módulo Wifi Bluetooth 5.0 Esp32 S3,2699.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1257475175-esp32-s3-wroom-1u-n8r2-modulo-wifi-bluetooth-50-esp32-s3-_JM#polycard_client=search-nordic&position=42&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 + Sx1262 Lora Wifi Ble Lorawan 433mhz Iot,58990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1499792877-modulo-esp32-sx1262-lora-wifi-ble-lorawan-433mhz-iot-_JM#polycard_client=search-nordic&position=43&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 Arduino T Call V1.3 Gsm Wifi Bluetooth Sim800 2,62999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-863439310-modulo-esp32-arduino-t-call-v13-gsm-wifi-bluetooth-sim800-2-_JM#polycard_client=search-nordic&position=44&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32-s2fn4r2 Modulo Wifi Wemos Tipo C S2 Mini 4mb Flash,2999.0,4.5,2,https://articulo.mercadolibre.com.co/MCO-1091499028-esp32-s2fn4r2-modulo-wifi-wemos-tipo-c-s2-mini-4mb-flash-_JM#polycard_client=search-nordic&position=45&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 C3 T-zigbee Pa Wifi Bluetooth,11999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1160711927-modulo-esp32-c3-t-zigbee-pa-wifi-bluetooth-_JM#polycard_client=search-nordic&position=46&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Esp32-s3-wroom-1u N8r2 Módulo Wifi Bluetooth 5.0 Esp32 S3,9990.0,4.0,1,https://articulo.mercadolibre.com.co/MCO-1257507337-esp32-s3-wroom-1u-n8r2-modulo-wifi-bluetooth-50-esp32-s3-_JM#polycard_client=search-nordic&position=47&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Tarjeta De Desarrollo Esp32-s3-zero Esp32-s3 Zero,990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2602786720-tarjeta-de-desarrollo-esp32-s3-zero-esp32-s3-zero-_JM#polycard_client=search-nordic&position=48&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Wemos Mini D1 Esp32 Esp-32 Wifi + Bluetooth,5299.0,5.0,2,https://articulo.mercadolibre.com.co/MCO-863023766-modulo-wemos-mini-d1-esp32-esp-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=49&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Nodemcu 32s Usb Tipo C Devkit Esp32-wroom-32 Wifi Bluetooth,9900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2122080346-nodemcu-32s-usb-tipo-c-devkit-esp32-wroom-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=50&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Tarjeta De Desarrollo Y Pruebas Esp32 Y Esp8266 Programador,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1083472373-tarjeta-de-desarrollo-y-pruebas-esp32-y-esp8266-programador-_JM#polycard_client=search-nordic&position=51&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Modulo Esp32 C6 N16r2 Devkitc Dual Usb Tipoc Wifi 16mb Flash,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2769369854-modulo-esp32-c6-n16r2-devkitc-dual-usb-tipoc-wifi-16mb-flash-_JM#polycard_client=search-nordic&position=52&search_layout=stack&type=item&tracking_id=3fac8772-7128-4984-843a-532ce422d1e1
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,4000.0,4.8,304,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=nZV%2Fw9sXEWy44audEscU0sovyATpa9BPnYkZRRlIO2O2CEnPRL0N9xs86LFMP4xT39Lg3CJ9ZUHsr13xFELlWFKwhNH571nhNkwGilZA%2FyAkBQ9ju%2BxV4lJYERpQOLC%2BpPJ2XqH0jGIE6stm53UPZnbAlBIGE9xai3%2FRHhvKIPTQ3tqyn6VBl%2BcLlT4q2MqsXBmrNML%2BW2j4dpDB0lPlJaxS1bkUXpR5BW2PGKLVIA7poH%2Fz89iUaQcapqWPp0ZCB9oADeAs1zJ%2FjSUDrZsYXFpZMzZjEPkO%2FucyXVZAkztGNU5dqwD0yYkk0jTX1yUtyq6cECY18IEra995utpRY5MkrmY%2Bmcds2qRMprgN0%2F7NJeh8aI0ErnBWgwS%2Fzd%2B0zoVMrJyhnA1TNULm6aRfby2vRHK6TSJF8xudfgpq8Oilpa23Vt8rbKWhwODKJ3OnDjXNR9C5hhXJzWs%2F9O7nzyGXS%2F5ug%2FNO20Kvw7HZ4I5f8GVAbFjhYm52gjYZwx%2BA2m7ERJH234Nw2727Kmv0idb5IQVFZL3910mMAwVhSCS3%2FIv0jwMcLTG10SatlzR7U012AhJBD66Rv1ZABnjDjy%2BbzTClFmBFb%2B8%2FFRV46egTEWvdSYJYqtej8z80V1e%2Ff72%2Bkcl3dP%2BWzY2edPaWcWWqev2rCDvJ03hSSZX3D%2FZ7824UUmdbC7fFNF9OX4YfMEJ254nlEhNLGjufAsy6otOhUOpeMFM5kQ1611TY7pS4eC7MOeMuCjKUopjcbl91dQ%3D%3D&rb=x#polycard_client=search-nordic&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Pantalla Oled Display 0.96p Arduino Raspberry Arm Esp32 I2c,8400.0,4.7,28,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=yqsFWXdFdcxjt7rB%2BXf6RYDhVmsEZHIFiaF9%2FDxntok5JYeNIOFj2J7d5MAvna7KOaFZz4O5tWkKXrhqozC9TShSAawU9X20h4OIgy2rbwjHZrh159S%2BudxTeHlVw32WZGY3q0zOwh5sQ5KjwpOKRanpxOjfiHknCG%2FQ6VXCSMgyc8eisWCxXyctB3iFvGWSKhwEnWf3tNt507WAfIJckNy1%2BPULkjp1f6csSkAMZINVn5lTpn7%2ByNcXNxphJydeVxSm3UUyIk%2F%2FD9q38f5g11FWQ%2FeXXghw35tRCw0i6lIJRPpEn3v7unR0xy%2BLAajQh5ueOZ8UZ1bbTrKA%2BReC40PlktxZtcXPk6iqY0a39LONj9rNOg5aBXxcGMgsHEDE8ufcvg9s%2B1LwVVznk1L018lI6u6jPKHhNMyOkKzcrcfiAE6iNrl1KIO%2BN7Z1gjUVjaeMtwkUfcPxU6%2FdJf8angpVYu%2BEbbF9Bl9HnDF%2F6H%2FJ1JB6q5WlSq5EQ0OfTk%2BOwkpBm8qqkBQoaG9PpO78xtZjF7vfh1otahZLe0jTjd1ZPMZ5gvBMTAZYqJm1MbheHHY60ap1%2Fs4C7xNCXOaNkRezbseXtWb9xuUTEvOlcwY1IKoQGKWh8B4INs3%2BpOMJk7kaHh3JDatz2tTOOHJ%2BhRca5uma958QNdVUX%2BZHQPLn7RKL2jU9II2Bh2hIdZUWu6s%2B8H6FjI%2BPTtP68N0gJHYZz88wmuZUw2pp9m4pEpibNkAnrVSu503da2HHAZhF64%2F8VxIbhDIatLZTvAWCP6zW&rb=x#polycard_client=search-nordic&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Display Tft Lcd Touch 2.8  Con Esp32 Wroom Wifi Bluetooth,29990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-947545258-display-tft-lcd-touch-28-con-esp32-wroom-wifi-bluetooth-_JM#polycard_client=search-nordic&position=13&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo T-internet-com Esp32 Lan8720 Ethernet Con T-pcie 4g,77999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1036953556-modulo-t-internet-com-esp32-lan8720-ethernet-con-t-pcie-4g-_JM#polycard_client=search-nordic&position=14&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
T-sim Esp32 A7670sa 4g Lte + Gps 18650 Ups Panel Solar Sd,49900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1149795038-t-sim-esp32-a7670sa-4g-lte-gps-18650-ups-panel-solar-sd-_JM#polycard_client=search-nordic&position=15&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Modulo Esp32-c3 Display Oled 0.42 Wifi Pantalla Mini Usb C,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1522099495-modulo-esp32-c3-display-oled-042-wifi-pantalla-mini-usb-c-_JM#polycard_client=search-nordic&position=16&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Tarjeta Expansion Esp32 Devkit 38pin Shield Board Desarrollo,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1408712280-tarjeta-expansion-esp32-devkit-38pin-shield-board-desarrollo-_JM#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Esp32-s3-wroom-1-n16r8 Tarjeta De Desarrollo Wifi Dual Usb,9900.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1091498418-esp32-s3-wroom-1-n16r8-tarjeta-de-desarrollo-wifi-dual-usb-_JM#polycard_client=search-nordic&position=18&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
Tarjeta De Desarrollo Esp32 S2 Mini Wifi Bluetooth,9199.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1277334285-tarjeta-de-desarrollo-esp32-s2-mini-wifi-bluetooth-_JM#polycard_client=search-nordic&position=19&search_layout=stack&type=item&tracking_id=d9e50d72-da14-4197-adf1-f1550c27c95b
